"record_id","year","month","day","species_id","taxa","variable","value"
30334,2000,2,5,"PP","Rodent","hindfoot_length","22"
30334,2000,2,5,"PP","Rodent","weight","17"
30335,2000,2,5,"PB","Rodent","sex","M"
30335,2000,2,5,"PB","Rodent","hindfoot_length","26"
30335,2000,2,5,"PB","Rodent","weight","47"
30336,2000,2,5,"PP","Rodent","sex","M"
30336,2000,2,5,"PP","Rodent","hindfoot_length","22"
30336,2000,2,5,"PP","Rodent","weight","19"
30337,2000,2,5,"PB","Rodent","sex","M"
30337,2000,2,5,"PB","Rodent","hindfoot_length","25"
30337,2000,2,5,"PB","Rodent","weight","23"
30338,2000,2,5,"PB","Rodent","sex","F"
30338,2000,2,5,"PB","Rodent","hindfoot_length","25"
30338,2000,2,5,"PB","Rodent","weight","32"
30339,2000,2,5,"PB","Rodent","sex","M"
30339,2000,2,5,"PB","Rodent","hindfoot_length","26"
30339,2000,2,5,"PB","Rodent","weight","43"
30340,2000,2,5,"PB","Rodent","sex","F"
30340,2000,2,5,"PB","Rodent","hindfoot_length","24"
30340,2000,2,5,"PB","Rodent","weight","24"
30341,2000,2,5,"DM","Rodent","sex","F"
30341,2000,2,5,"DM","Rodent","hindfoot_length","35"
30341,2000,2,5,"DM","Rodent","weight","32"
30342,2000,2,5,"PP","Rodent","sex","F"
30342,2000,2,5,"PP","Rodent","hindfoot_length","23"
30342,2000,2,5,"PP","Rodent","weight","23"
30343,2000,2,5,"PB","Rodent","sex","M"
30343,2000,2,5,"PB","Rodent","hindfoot_length","26"
30343,2000,2,5,"PB","Rodent","weight","36"
30344,2000,2,5,"DM","Rodent","sex","M"
30344,2000,2,5,"DM","Rodent","hindfoot_length","36"
30344,2000,2,5,"DM","Rodent","weight","57"
30345,2000,2,5,"PB","Rodent","sex","M"
30345,2000,2,5,"PB","Rodent","hindfoot_length","27"
30345,2000,2,5,"PB","Rodent","weight","31"
30346,2000,2,5,"PB","Rodent","sex","F"
30346,2000,2,5,"PB","Rodent","hindfoot_length","26"
30346,2000,2,5,"PB","Rodent","weight","39"
30347,2000,2,5,"DM","Rodent","sex","F"
30347,2000,2,5,"DM","Rodent","hindfoot_length","34"
30347,2000,2,5,"DM","Rodent","weight","42"
30348,2000,2,5,"PB","Rodent","sex","F"
30348,2000,2,5,"PB","Rodent","hindfoot_length","25"
30348,2000,2,5,"PB","Rodent","weight","24"
30349,2000,2,5,"PB","Rodent","sex","F"
30349,2000,2,5,"PB","Rodent","hindfoot_length","26"
30349,2000,2,5,"PB","Rodent","weight","29"
30350,2000,2,5,"PB","Rodent","sex","M"
30350,2000,2,5,"PB","Rodent","hindfoot_length","25"
30350,2000,2,5,"PB","Rodent","weight","24"
30351,2000,2,5,"PB","Rodent","sex","M"
30351,2000,2,5,"PB","Rodent","hindfoot_length","26"
30351,2000,2,5,"PB","Rodent","weight","38"
30352,2000,2,5,"PB","Rodent","sex","M"
30352,2000,2,5,"PB","Rodent","hindfoot_length","26"
30352,2000,2,5,"PB","Rodent","weight","30"
30353,2000,2,5,"PB","Rodent","sex","F"
30353,2000,2,5,"PB","Rodent","hindfoot_length","27"
30353,2000,2,5,"PB","Rodent","weight","32"
30354,2000,2,5,"PB","Rodent","sex","F"
30354,2000,2,5,"PB","Rodent","hindfoot_length","26"
30354,2000,2,5,"PB","Rodent","weight","38"
30355,2000,2,5,"PB","Rodent","sex","M"
30355,2000,2,5,"PB","Rodent","hindfoot_length","27"
30355,2000,2,5,"PB","Rodent","weight","20"
30356,2000,2,5,"OT","Rodent","sex","M"
30356,2000,2,5,"OT","Rodent","hindfoot_length","19"
30356,2000,2,5,"OT","Rodent","weight","25"
30358,2000,2,6,"PB","Rodent","sex","M"
30358,2000,2,6,"PB","Rodent","hindfoot_length","27"
30358,2000,2,6,"PB","Rodent","weight","51"
30359,2000,2,6,"PP","Rodent","sex","M"
30359,2000,2,6,"PP","Rodent","hindfoot_length","20"
30359,2000,2,6,"PP","Rodent","weight","18"
30360,2000,2,6,"PB","Rodent","sex","F"
30360,2000,2,6,"PB","Rodent","hindfoot_length","27"
30360,2000,2,6,"PB","Rodent","weight","38"
30361,2000,2,6,"PB","Rodent","sex","M"
30361,2000,2,6,"PB","Rodent","hindfoot_length","26"
30361,2000,2,6,"PB","Rodent","weight","39"
30362,2000,2,6,"PB","Rodent","sex","F"
30362,2000,2,6,"PB","Rodent","hindfoot_length","24"
30362,2000,2,6,"PB","Rodent","weight","26"
30363,2000,2,6,"OT","Rodent","sex","M"
30363,2000,2,6,"OT","Rodent","hindfoot_length","21"
30363,2000,2,6,"OT","Rodent","weight","26"
30364,2000,2,6,"PB","Rodent","sex","F"
30364,2000,2,6,"PB","Rodent","hindfoot_length","28"
30364,2000,2,6,"PB","Rodent","weight","33"
30365,2000,2,6,"PB","Rodent","sex","F"
30365,2000,2,6,"PB","Rodent","hindfoot_length","23"
30365,2000,2,6,"PB","Rodent","weight","31"
30366,2000,2,6,"DM","Rodent","sex","F"
30366,2000,2,6,"DM","Rodent","hindfoot_length","38"
30366,2000,2,6,"DM","Rodent","weight","42"
30367,2000,2,6,"PB","Rodent","sex","F"
30367,2000,2,6,"PB","Rodent","hindfoot_length","25"
30367,2000,2,6,"PB","Rodent","weight","27"
30368,2000,2,6,"PB","Rodent","sex","M"
30368,2000,2,6,"PB","Rodent","hindfoot_length","25"
30368,2000,2,6,"PB","Rodent","weight","42"
30369,2000,2,6,"DM","Rodent","sex","M"
30369,2000,2,6,"DM","Rodent","hindfoot_length","35"
30369,2000,2,6,"DM","Rodent","weight","50"
30370,2000,2,6,"PB","Rodent","sex","M"
30370,2000,2,6,"PB","Rodent","hindfoot_length","25"
30370,2000,2,6,"PB","Rodent","weight","35"
30371,2000,2,6,"PP","Rodent","sex","M"
30371,2000,2,6,"PP","Rodent","hindfoot_length","21"
30371,2000,2,6,"PP","Rodent","weight","17"
30372,2000,2,6,"PP","Rodent","sex","M"
30372,2000,2,6,"PP","Rodent","hindfoot_length","20"
30372,2000,2,6,"PP","Rodent","weight","16"
30373,2000,2,6,"OT","Rodent","sex","M"
30373,2000,2,6,"OT","Rodent","hindfoot_length","21"
30373,2000,2,6,"OT","Rodent","weight","26"
30374,2000,2,6,"PB","Rodent","sex","F"
30374,2000,2,6,"PB","Rodent","hindfoot_length","25"
30374,2000,2,6,"PB","Rodent","weight","37"
30375,2000,2,6,"PP","Rodent","sex","M"
30375,2000,2,6,"PP","Rodent","hindfoot_length","21"
30375,2000,2,6,"PP","Rodent","weight","21"
30376,2000,2,6,"OT","Rodent","sex","F"
30376,2000,2,6,"OT","Rodent","hindfoot_length","20"
30376,2000,2,6,"OT","Rodent","weight","21"
30377,2000,2,6,"PB","Rodent","sex","F"
30377,2000,2,6,"PB","Rodent","hindfoot_length","26"
30377,2000,2,6,"PB","Rodent","weight","31"
30378,2000,2,6,"DX","Rodent","sex",""
30378,2000,2,6,"DX","Rodent","hindfoot_length",NA
30378,2000,2,6,"DX","Rodent","weight",NA
30379,2000,2,6,"DM","Rodent","sex","F"
30379,2000,2,6,"DM","Rodent","hindfoot_length","34"
30379,2000,2,6,"DM","Rodent","weight","46"
30380,2000,2,6,"OT","Rodent","sex","M"
30380,2000,2,6,"OT","Rodent","hindfoot_length","20"
30380,2000,2,6,"OT","Rodent","weight","25"
30381,2000,2,6,"PB","Rodent","sex","M"
30381,2000,2,6,"PB","Rodent","hindfoot_length","26"
30381,2000,2,6,"PB","Rodent","weight","33"
30382,2000,2,6,"DM","Rodent","sex","M"
30382,2000,2,6,"DM","Rodent","hindfoot_length","36"
30382,2000,2,6,"DM","Rodent","weight","46"
30383,2000,2,6,"OT","Rodent","sex","M"
30383,2000,2,6,"OT","Rodent","hindfoot_length","20"
30383,2000,2,6,"OT","Rodent","weight","27"
30384,2000,2,6,"DM","Rodent","sex","M"
30384,2000,2,6,"DM","Rodent","hindfoot_length","34"
30384,2000,2,6,"DM","Rodent","weight","32"
30385,2000,2,6,"PB","Rodent","sex","F"
30385,2000,2,6,"PB","Rodent","hindfoot_length","25"
30385,2000,2,6,"PB","Rodent","weight","23"
30386,2000,2,6,"DM","Rodent","sex","F"
30386,2000,2,6,"DM","Rodent","hindfoot_length","35"
30386,2000,2,6,"DM","Rodent","weight","46"
30387,2000,2,6,"DM","Rodent","sex","M"
30387,2000,2,6,"DM","Rodent","hindfoot_length","34"
30387,2000,2,6,"DM","Rodent","weight","45"
30388,2000,2,6,"DM","Rodent","sex","M"
30388,2000,2,6,"DM","Rodent","hindfoot_length","36"
30388,2000,2,6,"DM","Rodent","weight","47"
30389,2000,2,6,"PP","Rodent","sex","M"
30389,2000,2,6,"PP","Rodent","hindfoot_length","21"
30389,2000,2,6,"PP","Rodent","weight","14"
30390,2000,2,6,"PB","Rodent","sex","M"
30390,2000,2,6,"PB","Rodent","hindfoot_length","25"
30390,2000,2,6,"PB","Rodent","weight","41"
30391,2000,2,6,"DM","Rodent","sex","M"
30391,2000,2,6,"DM","Rodent","hindfoot_length","34"
30391,2000,2,6,"DM","Rodent","weight","49"
30392,2000,2,6,"PB","Rodent","sex","M"
30392,2000,2,6,"PB","Rodent","hindfoot_length","24"
30392,2000,2,6,"PB","Rodent","weight","32"
30393,2000,2,6,"PB","Rodent","sex","F"
30393,2000,2,6,"PB","Rodent","hindfoot_length","24"
30393,2000,2,6,"PB","Rodent","weight","34"
30394,2000,2,6,"PP","Rodent","sex","M"
30394,2000,2,6,"PP","Rodent","hindfoot_length","22"
30394,2000,2,6,"PP","Rodent","weight","16"
30395,2000,2,6,"PB","Rodent","sex","M"
30395,2000,2,6,"PB","Rodent","hindfoot_length","27"
30395,2000,2,6,"PB","Rodent","weight","33"
30396,2000,2,6,"DO","Rodent","sex","M"
30396,2000,2,6,"DO","Rodent","hindfoot_length","34"
30396,2000,2,6,"DO","Rodent","weight","51"
30397,2000,2,6,"PB","Rodent","sex","M"
30397,2000,2,6,"PB","Rodent","hindfoot_length","25"
30397,2000,2,6,"PB","Rodent","weight","25"
30398,2000,2,6,"PB","Rodent","sex","M"
30398,2000,2,6,"PB","Rodent","hindfoot_length","26"
30398,2000,2,6,"PB","Rodent","weight","29"
30399,2000,2,6,"DO","Rodent","sex","M"
30399,2000,2,6,"DO","Rodent","hindfoot_length","37"
30399,2000,2,6,"DO","Rodent","weight","51"
30400,2000,2,6,"PB","Rodent","sex","F"
30400,2000,2,6,"PB","Rodent","hindfoot_length","27"
30400,2000,2,6,"PB","Rodent","weight","32"
30401,2000,2,6,"DO","Rodent","sex","M"
30401,2000,2,6,"DO","Rodent","hindfoot_length","36"
30401,2000,2,6,"DO","Rodent","weight","57"
30402,2000,2,6,"OT","Rodent","sex","M"
30402,2000,2,6,"OT","Rodent","hindfoot_length","20"
30402,2000,2,6,"OT","Rodent","weight","22"
30403,2000,2,6,"PB","Rodent","sex","F"
30403,2000,2,6,"PB","Rodent","hindfoot_length","23"
30403,2000,2,6,"PB","Rodent","weight","29"
30404,2000,2,6,"OT","Rodent","sex","M"
30404,2000,2,6,"OT","Rodent","hindfoot_length","19"
30404,2000,2,6,"OT","Rodent","weight",NA
30405,2000,2,6,"PP","Rodent","sex","M"
30405,2000,2,6,"PP","Rodent","hindfoot_length","20"
30405,2000,2,6,"PP","Rodent","weight","15"
30406,2000,2,6,"PB","Rodent","sex","F"
30406,2000,2,6,"PB","Rodent","hindfoot_length","25"
30406,2000,2,6,"PB","Rodent","weight","42"
30407,2000,2,6,"PB","Rodent","sex","M"
30407,2000,2,6,"PB","Rodent","hindfoot_length","26"
30407,2000,2,6,"PB","Rodent","weight","34"
30408,2000,2,6,"PP","Rodent","sex","M"
30408,2000,2,6,"PP","Rodent","hindfoot_length","20"
30408,2000,2,6,"PP","Rodent","weight","15"
30409,2000,2,6,"DM","Rodent","sex","M"
30409,2000,2,6,"DM","Rodent","hindfoot_length","34"
30409,2000,2,6,"DM","Rodent","weight","53"
30410,2000,2,6,"PP","Rodent","sex","F"
30410,2000,2,6,"PP","Rodent","hindfoot_length","19"
30410,2000,2,6,"PP","Rodent","weight","13"
30411,2000,2,6,"PP","Rodent","sex","F"
30411,2000,2,6,"PP","Rodent","hindfoot_length","24"
30411,2000,2,6,"PP","Rodent","weight","20"
30412,2000,2,6,"PP","Rodent","sex","F"
30412,2000,2,6,"PP","Rodent","hindfoot_length","20"
30412,2000,2,6,"PP","Rodent","weight","14"
30413,2000,2,6,"PP","Rodent","sex","M"
30413,2000,2,6,"PP","Rodent","hindfoot_length","23"
30413,2000,2,6,"PP","Rodent","weight","19"
30414,2000,2,6,"PP","Rodent","sex","M"
30414,2000,2,6,"PP","Rodent","hindfoot_length","21"
30414,2000,2,6,"PP","Rodent","weight","12"
30415,2000,2,6,"PP","Rodent","sex","F"
30415,2000,2,6,"PP","Rodent","hindfoot_length","21"
30415,2000,2,6,"PP","Rodent","weight","15"
30416,2000,2,6,"PP","Rodent","sex","F"
30416,2000,2,6,"PP","Rodent","hindfoot_length","19"
30416,2000,2,6,"PP","Rodent","weight","14"
30417,2000,2,6,"PP","Rodent","sex","F"
30417,2000,2,6,"PP","Rodent","hindfoot_length","22"
30417,2000,2,6,"PP","Rodent","weight","16"
30418,2000,2,6,"AB","Bird","sex",""
30418,2000,2,6,"AB","Bird","hindfoot_length",NA
30418,2000,2,6,"AB","Bird","weight",NA
30419,2000,2,6,"PP","Rodent","sex","F"
30419,2000,2,6,"PP","Rodent","hindfoot_length","19"
30419,2000,2,6,"PP","Rodent","weight","23"
30422,2000,3,4,"DO","Rodent","sex","F"
30422,2000,3,4,"DO","Rodent","hindfoot_length","36"
30422,2000,3,4,"DO","Rodent","weight","46"
30423,2000,3,4,"DO","Rodent","sex","M"
30423,2000,3,4,"DO","Rodent","hindfoot_length","35"
30423,2000,3,4,"DO","Rodent","weight","46"
30424,2000,3,4,"PP","Rodent","sex","M"
30424,2000,3,4,"PP","Rodent","hindfoot_length","22"
30424,2000,3,4,"PP","Rodent","weight","17"
30425,2000,3,4,"DO","Rodent","sex","F"
30425,2000,3,4,"DO","Rodent","hindfoot_length","64"
30425,2000,3,4,"DO","Rodent","weight","35"
30426,2000,3,4,"PP","Rodent","sex","F"
30426,2000,3,4,"PP","Rodent","hindfoot_length","22"
30426,2000,3,4,"PP","Rodent","weight","15"
30427,2000,3,4,"DM","Rodent","sex","F"
30427,2000,3,4,"DM","Rodent","hindfoot_length","37"
30427,2000,3,4,"DM","Rodent","weight","49"
30428,2000,3,4,"PP","Rodent","sex","F"
30428,2000,3,4,"PP","Rodent","hindfoot_length","23"
30428,2000,3,4,"PP","Rodent","weight","34"
30429,2000,3,4,"PP","Rodent","sex","F"
30429,2000,3,4,"PP","Rodent","hindfoot_length","22"
30429,2000,3,4,"PP","Rodent","weight","17"
30430,2000,3,4,"PB","Rodent","sex","F"
30430,2000,3,4,"PB","Rodent","hindfoot_length","26"
30430,2000,3,4,"PB","Rodent","weight","31"
30431,2000,3,4,"PP","Rodent","sex","M"
30431,2000,3,4,"PP","Rodent","hindfoot_length","22"
30431,2000,3,4,"PP","Rodent","weight","21"
30432,2000,3,4,"PP","Rodent","sex","F"
30432,2000,3,4,"PP","Rodent","hindfoot_length","23"
30432,2000,3,4,"PP","Rodent","weight","17"
30433,2000,3,4,"PB","Rodent","sex","F"
30433,2000,3,4,"PB","Rodent","hindfoot_length","26"
30433,2000,3,4,"PB","Rodent","weight","42"
30434,2000,3,4,"PP","Rodent","sex","M"
30434,2000,3,4,"PP","Rodent","hindfoot_length","22"
30434,2000,3,4,"PP","Rodent","weight","22"
30435,2000,3,4,"RM","Rodent","sex","F"
30435,2000,3,4,"RM","Rodent","hindfoot_length","17"
30435,2000,3,4,"RM","Rodent","weight","13"
30436,2000,3,4,"PB","Rodent","sex","M"
30436,2000,3,4,"PB","Rodent","hindfoot_length","26"
30436,2000,3,4,"PB","Rodent","weight","30"
30437,2000,3,4,"PB","Rodent","sex","M"
30437,2000,3,4,"PB","Rodent","hindfoot_length","26"
30437,2000,3,4,"PB","Rodent","weight","47"
30438,2000,3,4,"PB","Rodent","sex","F"
30438,2000,3,4,"PB","Rodent","hindfoot_length","27"
30438,2000,3,4,"PB","Rodent","weight","42"
30439,2000,3,4,"PP","Rodent","sex","M"
30439,2000,3,4,"PP","Rodent","hindfoot_length","22"
30439,2000,3,4,"PP","Rodent","weight","19"
30440,2000,3,4,"PB","Rodent","sex","F"
30440,2000,3,4,"PB","Rodent","hindfoot_length","25"
30440,2000,3,4,"PB","Rodent","weight","26"
30441,2000,3,4,"PB","Rodent","sex","F"
30441,2000,3,4,"PB","Rodent","hindfoot_length","25"
30441,2000,3,4,"PB","Rodent","weight","31"
30442,2000,3,4,"DO","Rodent","sex","F"
30442,2000,3,4,"DO","Rodent","hindfoot_length",NA
30442,2000,3,4,"DO","Rodent","weight","66"
30443,2000,3,4,"NL","Rodent","sex","M"
30443,2000,3,4,"NL","Rodent","hindfoot_length","33"
30443,2000,3,4,"NL","Rodent","weight","184"
30444,2000,3,4,"PP","Rodent","sex","M"
30444,2000,3,4,"PP","Rodent","hindfoot_length","19"
30444,2000,3,4,"PP","Rodent","weight","13"
30445,2000,3,4,"PP","Rodent","sex","F"
30445,2000,3,4,"PP","Rodent","hindfoot_length","20"
30445,2000,3,4,"PP","Rodent","weight","14"
30446,2000,3,4,"PP","Rodent","sex","F"
30446,2000,3,4,"PP","Rodent","hindfoot_length","22"
30446,2000,3,4,"PP","Rodent","weight","17"
30447,2000,3,4,"PP","Rodent","sex","M"
30447,2000,3,4,"PP","Rodent","hindfoot_length","22"
30447,2000,3,4,"PP","Rodent","weight","22"
30448,2000,3,4,"AB","Bird","sex",""
30448,2000,3,4,"AB","Bird","hindfoot_length",NA
30448,2000,3,4,"AB","Bird","weight",NA
30449,2000,3,4,"DX","Rodent","sex",""
30449,2000,3,4,"DX","Rodent","hindfoot_length",NA
30449,2000,3,4,"DX","Rodent","weight",NA
30450,2000,3,4,"PP","Rodent","sex","M"
30450,2000,3,4,"PP","Rodent","hindfoot_length","22"
30450,2000,3,4,"PP","Rodent","weight","21"
30451,2000,3,4,"PP","Rodent","sex","M"
30451,2000,3,4,"PP","Rodent","hindfoot_length","21"
30451,2000,3,4,"PP","Rodent","weight","19"
30452,2000,3,4,"PB","Rodent","sex","F"
30452,2000,3,4,"PB","Rodent","hindfoot_length","26"
30452,2000,3,4,"PB","Rodent","weight","31"
30453,2000,3,4,"DM","Rodent","sex","F"
30453,2000,3,4,"DM","Rodent","hindfoot_length","35"
30453,2000,3,4,"DM","Rodent","weight","33"
30454,2000,3,4,"PP","Rodent","sex","F"
30454,2000,3,4,"PP","Rodent","hindfoot_length","21"
30454,2000,3,4,"PP","Rodent","weight","15"
30455,2000,3,4,"DO","Rodent","sex","M"
30455,2000,3,4,"DO","Rodent","hindfoot_length",NA
30455,2000,3,4,"DO","Rodent","weight",NA
30456,2000,3,4,"PB","Rodent","sex","F"
30456,2000,3,4,"PB","Rodent","hindfoot_length","25"
30456,2000,3,4,"PB","Rodent","weight","24"
30457,2000,3,4,"PB","Rodent","sex","F"
30457,2000,3,4,"PB","Rodent","hindfoot_length","25"
30457,2000,3,4,"PB","Rodent","weight","48"
30458,2000,3,4,"PB","Rodent","sex","F"
30458,2000,3,4,"PB","Rodent","hindfoot_length","25"
30458,2000,3,4,"PB","Rodent","weight","44"
30459,2000,3,4,"PP","Rodent","sex","M"
30459,2000,3,4,"PP","Rodent","hindfoot_length","21"
30459,2000,3,4,"PP","Rodent","weight","16"
30460,2000,3,4,"PB","Rodent","sex","M"
30460,2000,3,4,"PB","Rodent","hindfoot_length","27"
30460,2000,3,4,"PB","Rodent","weight","43"
30461,2000,3,4,"PB","Rodent","sex","M"
30461,2000,3,4,"PB","Rodent","hindfoot_length","27"
30461,2000,3,4,"PB","Rodent","weight","31"
30462,2000,3,4,"PB","Rodent","sex",""
30462,2000,3,4,"PB","Rodent","hindfoot_length",NA
30462,2000,3,4,"PB","Rodent","weight",NA
30463,2000,3,4,"PG","Bird","sex",""
30463,2000,3,4,"PG","Bird","hindfoot_length",NA
30463,2000,3,4,"PG","Bird","weight",NA
30464,2000,3,4,"PB","Rodent","sex","M"
30464,2000,3,4,"PB","Rodent","hindfoot_length","25"
30464,2000,3,4,"PB","Rodent","weight","26"
30465,2000,3,4,"PB","Rodent","sex","M"
30465,2000,3,4,"PB","Rodent","hindfoot_length","26"
30465,2000,3,4,"PB","Rodent","weight","41"
30466,2000,3,4,"PB","Rodent","sex","F"
30466,2000,3,4,"PB","Rodent","hindfoot_length","25"
30466,2000,3,4,"PB","Rodent","weight","33"
30467,2000,3,4,"PB","Rodent","sex","M"
30467,2000,3,4,"PB","Rodent","hindfoot_length","26"
30467,2000,3,4,"PB","Rodent","weight","33"
30468,2000,3,4,"PB","Rodent","sex","F"
30468,2000,3,4,"PB","Rodent","hindfoot_length","26"
30468,2000,3,4,"PB","Rodent","weight","30"
30469,2000,3,4,"PB","Rodent","sex","F"
30469,2000,3,4,"PB","Rodent","hindfoot_length","25"
30469,2000,3,4,"PB","Rodent","weight","24"
30470,2000,3,4,"DM","Rodent","sex","F"
30470,2000,3,4,"DM","Rodent","hindfoot_length","34"
30470,2000,3,4,"DM","Rodent","weight","41"
30471,2000,3,4,"DM","Rodent","sex","F"
30471,2000,3,4,"DM","Rodent","hindfoot_length","36"
30471,2000,3,4,"DM","Rodent","weight","44"
30472,2000,3,4,"DM","Rodent","sex","M"
30472,2000,3,4,"DM","Rodent","hindfoot_length","36"
30472,2000,3,4,"DM","Rodent","weight","49"
30473,2000,3,4,"DM","Rodent","sex","M"
30473,2000,3,4,"DM","Rodent","hindfoot_length","37"
30473,2000,3,4,"DM","Rodent","weight","33"
30474,2000,3,4,"PP","Rodent","sex","M"
30474,2000,3,4,"PP","Rodent","hindfoot_length","22"
30474,2000,3,4,"PP","Rodent","weight","19"
30475,2000,3,4,"DM","Rodent","sex","M"
30475,2000,3,4,"DM","Rodent","hindfoot_length","36"
30475,2000,3,4,"DM","Rodent","weight","49"
30476,2000,3,4,"DX","Rodent","sex",""
30476,2000,3,4,"DX","Rodent","hindfoot_length",NA
30476,2000,3,4,"DX","Rodent","weight",NA
30477,2000,3,4,"DM","Rodent","sex","M"
30477,2000,3,4,"DM","Rodent","hindfoot_length","36"
30477,2000,3,4,"DM","Rodent","weight","40"
30478,2000,3,4,"OT","Rodent","sex","M"
30478,2000,3,4,"OT","Rodent","hindfoot_length","20"
30478,2000,3,4,"OT","Rodent","weight","24"
30479,2000,3,4,"PB","Rodent","sex","M"
30479,2000,3,4,"PB","Rodent","hindfoot_length","26"
30479,2000,3,4,"PB","Rodent","weight","40"
30480,2000,3,4,"PP","Rodent","sex","M"
30480,2000,3,4,"PP","Rodent","hindfoot_length","23"
30480,2000,3,4,"PP","Rodent","weight","25"
30481,2000,3,4,"PB","Rodent","sex","M"
30481,2000,3,4,"PB","Rodent","hindfoot_length","26"
30481,2000,3,4,"PB","Rodent","weight","35"
30482,2000,3,4,"PB","Rodent","sex","M"
30482,2000,3,4,"PB","Rodent","hindfoot_length","26"
30482,2000,3,4,"PB","Rodent","weight","37"
30483,2000,3,4,"PB","Rodent","sex","F"
30483,2000,3,4,"PB","Rodent","hindfoot_length","26"
30483,2000,3,4,"PB","Rodent","weight","24"
30484,2000,3,4,"PB","Rodent","sex","M"
30484,2000,3,4,"PB","Rodent","hindfoot_length","26"
30484,2000,3,4,"PB","Rodent","weight","29"
30485,2000,3,4,"PB","Rodent","sex","F"
30485,2000,3,4,"PB","Rodent","hindfoot_length","26"
30485,2000,3,4,"PB","Rodent","weight","34"
30486,2000,3,4,"PP","Rodent","sex","F"
30486,2000,3,4,"PP","Rodent","hindfoot_length","23"
30486,2000,3,4,"PP","Rodent","weight","33"
30487,2000,3,4,"PB","Rodent","sex","M"
30487,2000,3,4,"PB","Rodent","hindfoot_length","27"
30487,2000,3,4,"PB","Rodent","weight","41"
30488,2000,3,4,"PB","Rodent","sex","F"
30488,2000,3,4,"PB","Rodent","hindfoot_length","25"
30488,2000,3,4,"PB","Rodent","weight","37"
30489,2000,3,4,"PP","Rodent","sex","M"
30489,2000,3,4,"PP","Rodent","hindfoot_length","19"
30489,2000,3,4,"PP","Rodent","weight","16"
30490,2000,3,4,"PB","Rodent","sex","M"
30490,2000,3,4,"PB","Rodent","hindfoot_length","25"
30490,2000,3,4,"PB","Rodent","weight","40"
30491,2000,3,4,"PB","Rodent","sex","F"
30491,2000,3,4,"PB","Rodent","hindfoot_length","25"
30491,2000,3,4,"PB","Rodent","weight","37"
30492,2000,3,4,"PP","Rodent","sex","F"
30492,2000,3,4,"PP","Rodent","hindfoot_length","23"
30492,2000,3,4,"PP","Rodent","weight","17"
30493,2000,3,4,"PB","Rodent","sex","M"
30493,2000,3,4,"PB","Rodent","hindfoot_length","27"
30493,2000,3,4,"PB","Rodent","weight","45"
30494,2000,3,4,"PP","Rodent","sex","F"
30494,2000,3,4,"PP","Rodent","hindfoot_length","22"
30494,2000,3,4,"PP","Rodent","weight","14"
30495,2000,3,4,"NL","Rodent","sex","F"
30495,2000,3,4,"NL","Rodent","hindfoot_length","35"
30495,2000,3,4,"NL","Rodent","weight","160"
30496,2000,3,4,"NL","Rodent","sex","F"
30496,2000,3,4,"NL","Rodent","hindfoot_length","34"
30496,2000,3,4,"NL","Rodent","weight","208"
30497,2000,3,4,"PP","Rodent","sex","F"
30497,2000,3,4,"PP","Rodent","hindfoot_length","22"
